"mission","method","event","key_value","original_flag","updated_flag","comment"
"18NE13022","O2_Winkler",163,"13022_163_388633",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",164,"13022_164_388637",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",165,"13022_165_388638",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",165,"13022_165_388640",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",167,"13022_167_388645",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",170,"13022_170_388651",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",171,"13022_171_388657",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",173,"13022_173_388665",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",174,"13022_174_388669",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",175,"13022_175_388673",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Salinity_Sal_PSS",176,"13022_176_388674",7,1,"valid ctd btl diff"
"18NE13022","O2_Winkler",177,"13022_177_388687",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",183,"13022_183_388708",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",183,"13022_183_388711",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",184,"13022_184_388715",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",185,"13022_185_388716",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",186,"13022_186_388720",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",190,"13022_190_388736",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",191,"13022_191_388743",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",196,"13022_196_388756",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",197,"13022_197_388760",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",200,"13022_200_388775",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",201,"13022_201_388776",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",201,"13022_201_388779",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",202,"13022_202_388780",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",203,"13022_203_388784",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",205,"13022_205_388792",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",206,"13022_206_388796",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",207,"13022_207_388800",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Salinity_Sal_PSS",209,"13022_209_388808",7,1,"valid ctd btl diff"
"18NE13022","O2_Winkler",211,"13022_211_388819",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",212,"13022_212_388823",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",213,"13022_213_388824",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Salinity_Sal_PSS",213,"13022_213_388824",7,1,"valid ctd btl diff"
"18NE13022","O2_Winkler",213,"13022_213_388827",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",215,"13022_215_388832",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",216,"13022_216_388839",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",217,"13022_217_388843",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",218,"13022_218_388844",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",218,"13022_218_388847",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Salinity_CTD",219,"13022_219_388850",7,1,"valid ctd btl diff"
"18NE13022","O2_Winkler",219,"13022_219_388850",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Temp_CTD_1968",220,"13022_220_388851",7,1,"valid profile"
"18NE13022","O2_Winkler",220,"13022_220_388854",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",221,"13022_221_388855",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",221,"13022_221_388858",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",223,"13022_223_388866",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",224,"13022_224_388870",7,1,"Winkler precedence over CTD oxy"
"18NE13022","NO2NO3_Tech_F",225,"13022_225_388875",7,1,"valid spike mimicked in other profile"
"18NE13022","Salinity_Sal_PSS",225,"13022_225_388872",7,1,"valid ctd btl diff"
"18NE13022","NO2NO3_Tech_F",225,"13022_225_388874",7,1,"valid spike mimicked in other profile"
"18NE13022","O2_Winkler",227,"13022_227_388880",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Salinity_Sal_PSS",227,"13022_227_388880",7,1,"valid ctd btl diff"
"18NE13022","O2_Winkler",227,"13022_227_388882",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",229,"13022_229_388890",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",229,"13022_229_388887",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",230,"13022_230_388891",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Salinity_Sal_PSS",230,"13022_230_388891",7,1,"valid ctd btl diff"
"18NE13022","O2_Winkler",232,"13022_232_388902",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",234,"13022_234_388908",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Salinity_Sal_PSS",234,"13022_234_388908",7,1,"valid ctd btl diff"
"18NE13022","O2_Winkler",238,"13022_238_388919",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",240,"13022_240_388923",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",241,"13022_241_388927",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",244,"13022_244_388931",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",246,"13022_246_388935",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",252,"13022_252_388936",7,1,"Winkler precedence over CTD oxy"
"18NE13022","O2_Winkler",260,"13022_260_388947",7,1,"Winkler precedence over CTD oxy"
"18NE13022","Salinity_Sal_PSS",260,"13022_260_388947",7,1,"valid ctd btl diff"
"18NE13022","O2_Winkler",265,"13022_265_388961",7,1,"Winkler precedence over CTD oxy"
"18NE13002","Salinity_Sal_PSS",1,"13002_001_383642",7,1,"valid ctd btl diff"
"18NE13002","Salinity_Sal_PSS",8,"13002_008_383658",7,1,"valid ctd btl diff"
"18NE13002","Chl_a_Holm-Hansen_F",11,"13002_011_383663",7,1,"well mixed profile"
"18NE13002","Chl_a_Holm-Hansen_F",11,"13002_011_383662",7,1,"well mixed profile"
"18NE13002","Chl_a_Holm-Hansen_F",35,"13002_035_383688",7,1,"well mixed profi;e"
"18NE13002","Chl_a_Holm-Hansen_F",35,"13002_035_383689",7,1,"well mixed profile"
"18NE13002","Chl_a_Holm-Hansen_F",88,"13002_088_383752",7,1,"well mixed profile"
"18NE13002","Chl_a_Holm-Hansen_F",88,"13002_088_383753",7,1,"well mixed profile"
"18NE13002","Chl_a_Holm-Hansen_F",90,"13002_090_383756",7,1,"well mixed profile"
"18NE13002","Chl_a_Holm-Hansen_F",90,"13002_090_383757",7,1,"well mixed profile"
"18NE13002","Chl_a_Holm-Hansen_F",105,"13002_105_383769",7,1,"well mixed profile"
"18NE13002","Chl_a_Holm-Hansen_F",105,"13002_105_383768",7,1,"well mixed profile"
"18HU18030","Salinity_CTD",8,"18030_008_448603",7,1,"valid profile"
"18HU18030","Salinity_CTD",8,"18030_008_448604",7,1,"valid profile"
"18HU18030","pH_CTD_nocal",8,"18030_008_448608",7,3,"no calibration"
"18HU18030","pH_CTD_nocal",8,"18030_008_448609",7,3," no calibration"
"18HU18030","pH_CTD_nocal",8,"18030_008_448612",7,3,"no calibration"
"18HU18030","Salinity_CTD",8,"18030_008_448613",7,1,"valid profile"
"18HU18030","Salinity_CTD",8,"18030_008_448614",7,1,"valid profile"
"18HU18030","pH_CTD_nocal",8,"18030_008_448614",7,3,"no calibration"
"18HU18030","pH_CTD_nocal",8,"18030_008_448616",7,3,"no calibration"
"18HU18030","pH_CTD_nocal",8,"18030_008_448618",7,3,"no calibration"
"18HU18030","pH_CTD_nocal",10,"18030_010_448629",7,3,"no calibration"
"18HU18030","Salinity_CTD",10,"18030_010_448628",7,1,"valid profile"
"18HU18030","pH_CTD_nocal",10,"18030_010_448628",7,3,"no calibration"
"18HU18030","Salinity_CTD",10,"18030_010_448629",7,1,"valid profile"
"18HU18030","Salinity_Sal_PSS",21,"18030_021_448682",7,3,"large ctd btl diff"
"18HU18030","Salinity_Sal_PSS",21,"18030_021_448690",7,3,"large ctd btl diff"
"18HU18030","Salinity_CTD",38,"18030_038_448791",7,1,"valid profile"
"18HU18030","Salinity_CTD",38,"18030_038_448793",7,1,"valid profile"
"18HU18030","Salinity_CTD",38,"18030_038_448801",7,1,"valid profile"
"18HU18030","Salinity_CTD",38,"18030_038_448799",7,1,"valid profile"
"18HU18030","Salinity_Sal_PSS",38,"18030_038_448799",7,1,"valid ctd btl diff"
"18HU18030","Salinity_CTD",41,"18030_041_448814",7,1,"valid profile"
"18HU18030","Salinity_CTD",41,"18030_041_448815",7,1,"valid profile"
"18HU18030","Salinity_CTD",51,"18030_051_448888",7,1,"valid profile"
"18HU18030","pH_CTD_nocal",51,"18030_051_448888",7,3,"no calibration"
"18HU18030","Salinity_CTD",51,"18030_051_448889",7,1,"valid profile"
"18HU18030","pH_CTD_nocal",51,"18030_051_448889",7,3,"no calibration"
"18HU18030","Salinity_CTD",96,"18030_096_449355",7,1,"valid profile"
"18HU18030","Salinity_CTD",96,"18030_096_449356",7,1,"valid profile"
"18HU18030","Salinity_CTD",99,"18030_099_449378",7,1,"valid profile"
"18HU18030","Salinity_CTD",99,"18030_099_449379",7,1,"valid profile"
"18HU18030","Salinity_CTD",99,"18030_099_449377",7,1,"valid profile"
"18HU18030","Salinity_Sal_PSS",103,"18030_103_449384",7,3,"large ctd btl diff"
"18HU18030","Salinity_CTD",115,"18030_115_449442",7,1,"valid profile"
"18HU18030","Temp_CTD_1968",115,"18030_115_449442",7,1,"valid profile"
"18HU18030","Salinity_CTD",115,"18030_115_449436",7,1,"valid profile"
"18HU18030","Salinity_CTD",115,"18030_115_449437",7,1,"valid profile"
"18HU18030","Salinity_CTD",115,"18030_115_449443",7,1,"valid profile"
"18HU18030","Temp_CTD_1968",115,"18030_115_449443",7,1,"valid profile"
"18HU18030","Salinity_Sal_PSS",122,"18030_122_449001",7,3,"large ctd btl diff"
"18HU18030","Salinity_CTD",126,"18030_126_449033",7,1,"valid profile"
"18HU18030","Salinity_CTD",126,"18030_126_449034",7,1,"valid profile"
"18HU18030","Salinity_CTD",126,"18030_126_449036",7,1,"valid profile"
"18HU18030","Salinity_Sal_PSS",126,"18030_126_449036",7,1,"valid ctd btl diff"
"18HU18030","Salinity_CTD",126,"18030_126_449037",7,1,"valid profile"
"18HU18030","Salinity_Sal_PSS",126,"18030_126_449037",7,1,"valid ctd btl diff"
"18HU18030","Salinity_Sal_PSS",129,"18030_129_449065",7,1,"valid ctd btl diff"
"18HU18030","Salinity_Sal_PSS",135,"18030_135_449109",7,3,"large ctd btl diff"
"18HU18030","Salinity_CTD",172,"18030_172_449555",7,1,"valid profile"
"18HU18030","Salinity_CTD",172,"18030_172_449556",7,1,"valid profile"
"18HU18030","Salinity_CTD",190,"18030_190_449654",7,1,"valid profile"
"18HU18030","Salinity_CTD",190,"18030_190_449655",7,1,"valid profile"
"18HU18030","Salinity_CTD",193,"18030_193_449664",7,1,"valid profile"
"18HU18030","Salinity_CTD",193,"18030_193_449666",7,1,"valid profile"
"18HU18030","Salinity_CTD",199,"18030_199_449727",7,1,"valid profile"
"18HU18030","Salinity_CTD",199,"18030_199_449734",7,1,"valid profile"
"18HU18030","Salinity_CTD",199,"18030_199_449729",7,1,"valid profile"
"18HU18030","Salinity_CTD",199,"18030_199_449735",7,1,"valid profile"
"18HU18030","Salinity_CTD",205,"18030_205_449772",7,1,"valid profile"
"18HU18030","Salinity_CTD",205,"18030_205_449770",7,1,"valid profile"
"18HU18030","Salinity_CTD",209,"18030_209_449800",7,1,"valid profile"
"18HU18030","Salinity_CTD",209,"18030_209_449802",7,1,"valid profile"
"18HU18030","Salinity_Sal_PSS",215,"18030_215_449817",7,3,"large ctd btl diff"
"18HU18030","Salinity_CTD",215,"18030_215_449831",7,1,"valid profile"
"18HU18030","Salinity_CTD",215,"18030_215_449829",7,1,"valid profile"
"18HU18030","Salinity_CTD",252,"18030_252_450334",7,1,"valid profile"
"18HU18030","Salinity_CTD",252,"18030_252_450330",7,1,"valid profile"
"18HU18030","Salinity_CTD",252,"18030_252_450335",7,1,"valid profile"
"18HU18030","Salinity_CTD",252,"18030_252_450331",7,1,"valid profile"
"18HU18030","pH_CTD_nocal",257,"18030_257_450366",7,3,"no calibration"
"18HU18030","pH_CTD_nocal",257,"18030_257_450367",7,3,"no calibration"
"18HU18030","pH_CTD_nocal",257,"18030_257_450368",7,3,"no calibration"
"18HU18008","pH_CTD_nocal",5,"18008_005_446737",7,3,"no calibration"
"18HU18008","pH_CTD_nocal",5,"18008_005_446740",7,3,"no calibration"
"18HU18008","O2_Winkler_Auto",37,"18008_037_437419",7,1,"winkler precedence over CTD oxy"
"18HU18008","Chl_a_Holm-Hansen_F",41,"18008_041_437464",7,1,"valid ctd btl diff"
"18HU18008","Salinity_Sal_PSS",45,"18008_045_437478",7,1,"valid ctd btl diff"
"18HU18008","Salinity_Sal_PSS",45,"18008_045_437474",7,1,"valid ctd btl diff"
"18HU18008","Salinity_CTD",72,"18008_072_437617",7,1,"clumpy profile"
"18HU18008","Salinity_CTD",72,"18008_072_437619",7,1,"clumpy profile"
"18HU18008","Salinity_CTD",72,"18008_072_437618",7,1,"clumpy profile"
"18HU18008","Salinity_CTD",72,"18008_072_437620",7,1,"clumpy profile"
"18HU18008","Chl_a_Holm-Hansen_F",232,"18008_232_438313",7,1,"valid ctd btl diff"
"18HU18008","Chl_a_Holm-Hansen_F",232,"18008_232_438311",7,1,"valid ctd btl diff"
"18HU18008","O2_Winkler_Auto",234,"18008_234_438345",7,1,"winkler precedence over CTD oxy"
"18HU18008","O2_Winkler_Auto",238,"18008_238_438385",7,1,"winkler precedence over CTD oxy"
"18HU18008","Salinity_Sal_PSS",238,"18008_238_438386",7,1,"valid ctd btl diff"
"18HU18008","NO2NO3_Tech_F",267,"18008_267_438552",7,1,"valid gradient"
"18HU18004","Salinity_CTD",9,"18004_009_445593",7,1,"clumpy profile"
"18HU18004","Salinity_CTD",9,"18004_009_445594",7,1,"clumpy profile"
"18HU18004","O2_Winkler_Auto",17,"18004_017_445668",7,1,"winkler precedence over CTD oxy"
"18HU18004","Salinity_CTD",31,"18004_031_445758",7,1,"clumpy profile"
"18HU18004","Salinity_CTD",31,"18004_031_445759",7,1,"clumpy profile"
"18HU18004","Salinity_Sal_PSS",35,"18004_035_445782",7,3,"large ctd btl diff, appears to be wrong depth value"
"18HU18004","O2_Winkler_Auto",35,"18004_035_445782",7,1,"winkler precedence over CTD oxy"
"18HU18004","Salinity_Sal_PSS",74,"18004_074_445990",7,1,"valid ctd btl diff"
"18HU18004","O2_Winkler_Auto",74,"18004_074_445990",7,1,"winkler precedence over CTD oxy"
"18HU18004","Salinity_CTD",79,"18004_079_446018",7,1,"clumpy profile"
"18HU18004","Salinity_CTD",79,"18004_079_446024",7,1,"clumpy profile"
"18HU18004","Salinity_CTD",79,"18004_079_446019",7,1,"clumpy profile"
"18HU18004","Salinity_CTD",79,"18004_079_446022",7,1,"clumpy profile"
"18HU18004","Salinity_CTD",86,"18004_086_446063",7,1,"clumpy profile"
"18HU18004","Salinity_CTD",86,"18004_086_446064",7,1,"clumpy profile"
"18HU18004","Salinity_Sal_PSS",96,"18004_096_446143",7,1,"valid ctd btl diff"
"18HU18004","O2_Winkler_Auto",105,"18004_105_446158",7,1,"winkler precedence over CTD oxy"
"18HU18004","Salinity_Sal_PSS",107,"18004_107_446183",7,3,"large ctd btl diff (compared to accuracy in rest of profile"
"18HU18004","O2_Winkler_Auto",109,"18004_109_446214",7,1,"winkler precedence over CTD oxy"
"18HU18004","O2_Winkler_Auto",109,"18004_109_446227",7,1,"winkler precedence over CTD oxy"
"18HU18004","O2_Winkler_Auto",109,"18004_109_446212",7,1,"winkler precedence over CTD oxy"
"18HU18004","Salinity_Sal_PSS",111,"18004_111_446238",7,3,"large ctd btl diff (compared to accuracy in rest of profile"
"18HU18004","Salinity_Sal_PSS",113,"18004_113_446254",7,3,"large ctd btl diff (compared to accuracy in rest of profile"
"18HU18004","O2_Winkler_Auto",113,"18004_113_446254",7,1,"winkler precedence over CTD oxy"
"18HU18004","O2_Winkler_Auto",119,"18004_119_446299",7,1,"winkler precedence over CTD oxy"
"18HU18004","Salinity_Sal_PSS",121,"18004_121_446301",7,3,"large ctd btl diff"
"18HU18004","O2_Winkler_Auto",121,"18004_121_446301",7,1,"winkler precedence over CTD oxy"
"18HU18004","NO2NO3_Tech_F",126,"18004_126_446348",7,4,"constant profile"
"18HU18004","NO2NO3_Tech_F",126,"18004_126_446349",7,4,"constant profile"
"18HU18004","NO2NO3_Tech_F",126,"18004_126_446354",7,4,"constant profile"
"18HU18004","NO2NO3_Tech_F",126,"18004_126_446352",7,4,"constant profile"
"18HU18004","NO2NO3_Tech_F",126,"18004_126_446353",7,4,"constant profile"
"18HU18004","NO2NO3_Tech_F",126,"18004_126_446350",7,4,"constant profile"
"18HU18004","NO2NO3_Tech_F",126,"18004_126_446351",7,4,"constant profile"
"18HU18004","Salinity_Sal_PSS",142,"18004_142_446446",7,1,"valid ctd btl diff"
